ObjectName,ObjectID,ObjectCategory,GtCategory,Planarity,Scatter,Linearity,MinHeight,MaxHeight,centroid_x,centroid_y,centroid_z,Volume,BiggestArea,Orientation,HueMean,SatMean,ValMean,HueStdv,SatStdv,ValStdv,HueHist0,HueHist1,HueHist2,HueHist3,HueHist4,ValHist0,ValHist1,ValHist2,ValHist3,ValHist4,SatHist0,SatHist1,SatHist2,SatHist3,SatHist4
wall_0,1883,wall,13,0.0964519,0.897779,0.798443,-0.0363358,2.0232,2.17958,1.14591,2.72608,5.46928,10.6132,88.9794,97.2914,0.151934,0.601934,111.373,0.174483,0.231879,0.728019,0.0303926,0.0389646,0.0734326,0.129192,0.0650061,0.175504,0.15174,0.396228,0.211522,0.725985,0.183092,0.0560065,0.0244333,0.0104827
wall_1,1884,wall,13,0.123428,0.869088,0.741917,-0.0355344,2.01577,0.525605,1.1749,4.93655,5.58376,9.32487,86.0496,90.5168,0.276879,0.380129,103.056,0.226783,0.231623,0.766611,0.00609184,0.0192007,0.12327,0.0848264,0.212859,0.386539,0.225023,0.118566,0.0570125,0.491732,0.260881,0.129326,0.0901104,0.0279508
wall_3,1885,wall,13,0.113986,0.876574,0.757868,-0.00895476,1.99373,0.77529,1.22915,0.22021,3.949,8.31429,88.9515,101.453,0.0682664,0.803302,110.442,0.10339,0.159123,0.670709,0.0325974,0.060625,0.134443,0.101625,0.0163913,0.0281908,0.0417856,0.252165,0.661468,0.936856,0.0429589,0.0110231,0.00554465,0.00361704
couch_0,1886,couch,40,0.266179,0.652164,0.345157,0.0862127,0.819708,1.11666,0.482006,0.81929,1.13928,1.50642,22.4074,230.471,0.201532,0.628746,32.2919,0.0766933,0.151164,0.0157899,0.000635161,0.0775788,0.88664,0.0193557,0.0107197,0.0482611,0.370589,0.457283,0.113148,0.502725,0.49089,0.00434584,0.000969457,0.00106975
floor_0,1887,floor,14,0.260615,0.739062,0.478285,-0.0962545,0.0538689,0.569505,0.00783693,2.57107,6.05,34.5601,0.607485,75.9846,0.524708,0.150227,102.263,0.26804,0.121935,0.813625,0.00225732,0.00598902,0.0919265,0.0862019,0.768577,0.205335,0.0142184,0.00339954,0.00847004,0.152434,0.197472,0.222329,0.253061,0.174705
table_0,1888,table,41,0.172186,0.617772,0.340566,-0.0199682,0.789644,1.97727,0.408111,1.00844,0.967308,1.28534,74.0768,82.6682,0.361509,0.264209,107.984,0.263116,0.17577,0.792627,0.00927151,0.00905904,0.0796867,0.109356,0.442502,0.357629,0.147794,0.044001,0.00807394,0.363115,0.244613,0.177849,0.146828,0.0675951
telephone_0,1889,telephone,103,0.280253,0.624442,0.296537,0.754275,0.825502,1.98123,0.768735,1.20883,0.00372483,0.0514153,10.7732,102.692,0.232902,0.191931,105.402,0.108817,0.087925,0.705128,0.00641026,0.0128205,0.192308,0.0833333,0.596154,0.403846,0,0,0,0.448718,0.512821,0.0320513,0.00641026,0
cabinet_0,1890,cabinet,36,0.43228,0.507323,0.044845,0.0235331,0.983762,1.82829,0.566683,2.55913,0.511882,1.00515,80.1212,41.3765,0.637835,0.38655,18.1348,0.186209,0.132259,0.995586,0.000338611,4.6705e-05,0.00135444,0.00267386,0.0662276,0.51888,0.355156,0.0556256,0.00411004,0.0182033,0.0809631,0.310284,0.395042,0.195507
tv_set_0,1891,tv_set,50,0.0514645,0.670629,0.480211,0.0328792,0.470069,1.8115,0.249508,3.53255,0.601964,0.782814,53.056,194.845,0.281135,0.221098,90.1466,0.181487,0.157379,0.198683,0.0276481,0.124177,0.57708,0.0724117,0.529503,0.335966,0.114423,0.019629,0.000478755,0.360622,0.464034,0.113585,0.0386595,0.0230999
tv_0,1892,tv,51,0.208432,0.711859,0.463573,0.47057,0.93283,1.76191,0.720342,3.48411,0.176083,0.389374,88.0962,228.523,0.384034,0.471281,48.1878,0.212433,0.242966,0.0438957,0.00268238,0.0434194,0.877613,0.0323891,0.168864,0.240762,0.290273,0.18902,0.11108,0.234395,0.295563,0.315392,0.12364,0.0310103
couch_1,1893,couch,40,0.21167,0.732127,0.492356,0.0444812,0.882711,0.0938576,0.466895,4.52749,1.89674,2.53448,28.1242,123.799,0.315711,0.122522,127.474,0.28922,0.141386,0.608385,0.00582507,0.00856576,0.223243,0.153981,0.77978,0.172492,0.0352897,0.00964089,0.00279797,0.440886,0.239035,0.129068,0.117087,0.0739238
window_0,1894,window,5,0.312007,0.662434,0.337647,0.344601,1.80069,0.209838,1.045,4.92042,1.89868,4.66835,84.234,181.427,0.201802,0.358677,124.036,0.198484,0.308984,0.361596,0.014937,0.0372273,0.358415,0.227825,0.394002,0.243323,0.14075,0.0932481,0.128677,0.649197,0.225508,0.0720658,0.0294422,0.0237869
couch_2,1895,couch,40,0.168936,0.7803,0.585982,0.0183023,0.854833,-1.37225,0.490894,3.18597,2.51592,2.94003,33.4957,149.025,0.236938,0.231033,59.1443,0.145733,0.154232,0.14693,0.200646,0.590202,0.051907,0.0103141,0.506406,0.392162,0.0636554,0.0247338,0.0130434,0.442194,0.463835,0.06652,0.018332,0.00911959
cushion_0,1896,cushion,19,0.369468,0.522838,0.0995231,0.368443,0.653189,-1.12446,0.474289,3.97608,0.118476,0.339098,13.0746,86.8215,0.32861,0.305292,81.334,0.21737,0.195106,0.717117,0.0613194,0.0950886,0.0971229,0.0293519,0.375356,0.263528,0.303284,0.0562627,0.00156931,0.299913,0.414705,0.161697,0.0849753,0.0387097
cushion_1,1897,cushion,19,0.212268,0.73288,0.493185,0.287854,0.666127,0.718517,0.501672,4.34863,0.105003,0.329606,21.5801,168.927,0.328795,0.0624285,149.962,0.312546,0.0905684,0.451479,0.00129388,0.000948848,0.20038,0.345898,0.950703,0.0401104,0.00470111,0.0029328,0.00155266,0.393168,0.234797,0.158716,0.127232,0.0860864
table_1,1898,table,41,0.066216,0.790515,0.652665,0.0398235,0.564278,-0.27888,0.486516,3.02037,0.487433,0.860102,4.26935,110.165,0.384035,0.251509,126.325,0.239221,0.198905,0.693672,0.00864136,0.0130084,0.12852,0.156158,0.53778,0.252754,0.156297,0.0230398,0.0301289,0.2577,0.329878,0.188581,0.171993,0.0518482
can_0,1899,can,176,0.0721808,0.606766,0.374058,0.542872,0.659651,-0.395087,0.589879,3.36705,0.00539104,0.0359204,47.04,174.832,0.274499,0.348663,109.557,0.17792,0.234006,0.336937,0.018018,0.0684685,0.454955,0.121622,0.348649,0.266667,0.218018,0.126126,0.0405405,0.397297,0.417117,0.120721,0.0513514,0.0135135
remote_control_0,1900,remote_control,138,0.0713866,0.896281,0.808728,0.53654,0.618788,-0.221926,0.552406,3.47788,0.00376639,0.0535673,19.7728,215.086,0.194683,0.421094,65.024,0.165527,0.205744,0.087619,0.0247619,0.15619,0.687619,0.0438095,0.171429,0.27619,0.367619,0.150476,0.0342857,0.645714,0.28381,0.0342857,0.0114286,0.0247619
table_2,1901,table,41,0.23414,0.574196,0.244224,0.063071,0.704501,-0.975756,0.556028,1.49971,1.09778,1.38655,11.3237,95.491,0.437825,0.366164,114.402,0.249844,0.146932,0.741433,0.0130781,0.0110731,0.110834,0.123582,0.151344,0.426418,0.375792,0.0444179,0.0020278,0.173559,0.354933,0.222967,0.126544,0.121998
chair_0,1902,chair,39,0.0521802,0.597983,0.370885,-0.0102535,0.831343,-0.564641,0.41935,1.24549,0.679413,0.823907,76.0421,65.4617,0.535214,0.281947,74.9149,0.291019,0.151335,0.841292,0.0302158,0.0422198,0.053289,0.0329831,0.352642,0.438129,0.177892,0.0288321,0.00250552,0.197599,0.144123,0.186081,0.24928,0.222916
chair_1,1903,chair,39,0.0566461,0.645942,0.44059,0.0440367,0.832539,-0.987952,0.455935,1.93016,0.572277,0.792734,57.5751,70.7553,0.474349,0.289578,85.2281,0.282291,0.146908,0.817848,0.0388727,0.0282672,0.0590273,0.0559851,0.306165,0.467824,0.202307,0.0232814,0.000422529,0.233574,0.196518,0.197955,0.221955,0.149998
chair_2,1904,chair,39,0.0780369,0.780602,0.631885,0.58731,0.868704,-1.68791,0.706033,1.20688,0.0397231,0.151855,78.5874,38.7407,0.455755,0.509031,20.3968,0.202776,0.117191,0.995152,0.000808081,0,0,0.0040404,0.00323232,0.197576,0.549495,0.249697,0,0.121212,0.288485,0.334545,0.214949,0.0408081
doorframe_0,1905,doorframe,175,0.17563,0.814398,0.633783,0.0778406,1.99564,0.185239,1.21261,0.213847,0.78672,2.13073,88.7963,75.1008,0.28538,0.517118,98.5631,0.267237,0.264913,0.797816,0.010541,0.0593409,0.0474346,0.0848679,0.132493,0.286989,0.164529,0.240411,0.175578,0.523813,0.174371,0.145733,0.0971234,0.0589599
door_0,1906,door,23,0.108982,0.872893,0.754848,-0.0136399,1.96182,-0.687967,0.930195,0.315257,0.663493,1.60872,89.8816,60.8618,0.562153,0.37522,69.3184,0.341167,0.236801,0.8162,0.0441579,0.0821447,0.041331,0.0161666,0.272171,0.343083,0.202498,0.105351,0.0768975,0.247487,0.0813318,0.187994,0.134783,0.348404
picture_0,1907,picture,35,0.0947067,0.783189,0.62743,1.51102,1.85171,-1.69655,1.68055,3.88209,0.107597,0.294498,83.453,177.239,0.193831,0.477964,121.536,0.157761,0.216456,0.391054,0.0256611,0.0121921,0.369841,0.201252,0.101491,0.311475,0.255828,0.248744,0.0824615,0.607958,0.285279,0.08518,0.0154461,0.00613724
table_4,1908,table,41,0.131168,0.558275,0.271829,-0.0305753,0.475269,-1.23138,0.32901,4.49405,0.47534,0.665783,45.4464,50.9483,0.529389,0.254833,80.9638,0.261971,0.153383,0.92428,0.000548697,0.000137174,0.00658436,0.0684499,0.433882,0.329492,0.23594,0.000685871,0,0.10727,0.23786,0.297119,0.13786,0.21989
ceiling_0,1909,ceiling,53,0.432014,0.564946,0.131412,1.98,2.3638,-0.0808427,2.16056,3.09485,12.0237,30.0166,0.195835,152.153,0.129312,0.484983,95.4581,0.147105,0.216967,0.374973,0.0592148,0.185323,0.325008,0.0554812,0.109656,0.287522,0.189008,0.363989,0.0498244,0.843503,0.0929614,0.0393344,0.0173614,0.00684004
wall_2,1911,wall,13,0.0854336,0.907741,0.818895,-0.0481503,2.00241,-1.75009,1.2884,2.905,6.7966,10.5244,88.5445,109.401,0.124486,0.653358,106.432,0.149368,0.199787,0.627036,0.0629173,0.0800072,0.124991,0.105049,0.037504,0.100651,0.167328,0.464034,0.230483,0.805841,0.132258,0.0385394,0.0208524,0.00250911
wall_0,1912,wall,13,0.0930017,0.901933,0.806398,-0.0504386,2.02484,2.16964,1.17495,2.64734,5.31444,10.3997,88.6737,82.7382,0.171275,0.576743,95.5737,0.175139,0.213408,0.784609,0.0273505,0.0407164,0.0689845,0.0783394,0.0812869,0.126242,0.258525,0.406061,0.127886,0.673212,0.227639,0.0616733,0.0283411,0.00913421
wall_1,1913,wall,13,0.147423,0.84393,0.692183,-0.0677099,2.01522,0.575796,1.20932,4.93814,5.66662,9.44347,86.5073,87.987,0.262101,0.378704,100.557,0.204149,0.207367,0.774088,0.00405671,0.0214225,0.124378,0.0760553,0.256961,0.292083,0.339625,0.0714593,0.0398709,0.496243,0.285725,0.126764,0.0787035,0.0125645
wall_3,1914,wall,13,0.0921758,0.903044,0.808477,-0.00853181,1.99286,0.599331,1.23622,0.211242,3.34466,8.04674,89.0958,99.1064,0.0607566,0.838212,106.163,0.0893882,0.127348,0.661393,0.0286808,0.104365,0.108494,0.0970675,0.00384936,0.0160112,0.036137,0.191597,0.752406,0.950966,0.0360006,0.00819883,0.00276578,0.00206865
couch_0,1915,couch,40,0.271458,0.619611,0.293687,0.0868981,0.794829,1.06748,0.518296,0.705951,1.17167,1.57784,28.6743,232.63,0.174297,0.617863,27.6535,0.0636384,0.155845,0.0077749,0.0014254,0.100296,0.867734,0.0227693,0.00433173,0.0741762,0.3888,0.407294,0.125398,0.664013,0.33445,0.00114772,0.00022214,0.000166605
floor_0,1916,floor,14,0.217448,0.781725,0.563864,-0.113861,0.113869,0.638328,0.0198591,2.95502,10.8923,36.7145,1.24647,85.0943,0.487661,0.169754,112.438,0.294299,0.153414,0.780362,0.00223258,0.00806625,0.0924513,0.116888,0.683081,0.259386,0.0351655,0.0101213,0.0122465,0.218461,0.207387,0.185155,0.209129,0.179868
table_0,1917,table,41,0.235466,0.614398,0.303864,-0.03373,0.78859,1.96236,0.493427,0.953033,1.28974,1.57705,54.8613,66.2615,0.371806,0.253632,85.7715,0.246661,0.149017,0.869765,0.00829705,0.0050669,0.0568759,0.0599952,0.385211,0.485789,0.10175,0.0227852,0.0044652,0.301718,0.303301,0.200966,0.130061,0.0639538
telephone_0,1918,telephone,103,0.161789,0.55132,0.246086,0.754074,0.883999,1.97102,0.779811,1.18563,0.00831424,0.0559713,21.5232,94.1326,0.337838,0.162214,101.023,0.209432,0.0914359,0.741472,0.0359066,0.00179533,0.149013,0.0718133,0.682226,0.314183,0.00359066,0,0,0.281867,0.394973,0.228007,0.0502693,0.0448833
cabinet_0,1919,cabinet,36,0.430934,0.509486,0.0487619,0.023533,0.980756,1.84038,0.604699,2.56369,0.752591,1.56895,80.6358,41.6744,0.674462,0.333255,13.589,0.190565,0.128214,0.998181,7.58093e-05,1.51619e-05,0.000454856,0.0012736,0.14801,0.582958,0.241362,0.0270639,0.000606474,0.012175,0.0683041,0.263452,0.38646,0.269608
tv_set_0,1920,tv_set,50,0.0452958,0.655945,0.46127,0.0328311,0.470061,1.80786,0.205279,3.56026,0.377789,0.61134,71.4727,196.235,0.283635,0.210222,111.485,0.183566,0.127016,0.265485,0.00579466,0.0650914,0.47443,0.189198,0.547454,0.3627,0.086301,0.0035443,0,0.37474,0.439437,0.118312,0.0443319,0.0231786
tv_0,1921,tv,51,0.212973,0.750708,0.519576,0.470578,0.935648,1.78642,0.704577,3.44156,0.120296,0.404866,89.5955,217.512,0.348647,0.465958,63.7643,0.200069,0.243869,0.0921847,0.00834813,0.0461304,0.825019,0.0283177,0.176453,0.232149,0.296727,0.194342,0.10033,0.272367,0.319361,0.32342,0.0623192,0.0225324
couch_1,1922,couch,40,0.210668,0.723633,0.480115,0.0445163,0.883836,0.13473,0.437772,4.49307,2.61746,2.79022,26.517,127.15,0.346116,0.118426,129.235,0.265097,0.135684,0.62721,0.0136974,0.00801977,0.148345,0.202728,0.806151,0.146044,0.0365625,0.0084573,0.00278478,0.369805,0.264766,0.181819,0.120837,0.0627735
window_0,1923,window,5,0.310808,0.662326,0.338085,0.290213,1.80068,0.183246,0.924436,4.92076,1.89074,4.32541,84.1396,218.195,0.170892,0.362101,119.554,0.133522,0.279163,0.257356,0.0055354,0.0171974,0.374956,0.344955,0.376958,0.274311,0.166976,0.0685342,0.11322,0.731466,0.200416,0.0526804,0.0125353,0.00290206
couch_2,1924,couch,40,0.17772,0.76851,0.563905,0.0182808,0.854835,-1.34109,0.49449,3.14518,2.64455,2.97578,31.9406,152.74,0.261594,0.217976,54.0774,0.14272,0.151002,0.124031,0.180165,0.654745,0.0314038,0.00965511,0.602661,0.291505,0.0716736,0.0252392,0.00892084,0.344674,0.53724,0.0916797,0.0172608,0.00914551
cushion_0,1925,cushion,19,0.334499,0.529293,0.12669,0.368441,0.654041,-1.15237,0.487747,3.97193,0.190177,0.545059,15.2738,98.5795,0.306325,0.267223,75.4133,0.16227,0.168069,0.617413,0.0589188,0.238451,0.0697926,0.0154238,0.407573,0.370402,0.189018,0.0314645,0.00154238,0.254415,0.518856,0.178916,0.0364001,0.0114136
cushion_1,1926,cushion,19,0.211634,0.709023,0.457717,0.299387,0.693088,0.745639,0.485549,4.32649,0.0796916,0.270272,32.5163,167.857,0.375116,0.0768837,151.082,0.24953,0.103945,0.491412,0.0015477,0.00181194,0.128043,0.377185,0.918085,0.057529,0.0183836,0.00483183,0.00117021,0.264392,0.27583,0.255445,0.177041,0.0272923
table_1,1927,table,41,0.0432084,0.828122,0.720579,0.0401974,0.564343,-0.252998,0.486399,3.11935,0.723651,1.08172,14.7428,106.9,0.405128,0.207052,125.631,0.257496,0.191589,0.70711,0.0152002,0.0111131,0.105428,0.161149,0.649968,0.259259,0.0490064,0.0124754,0.029291,0.258092,0.26938,0.19081,0.230708,0.0510111
can_0,1928,can,176,0.204358,0.429278,0.0417387,0.542907,0.661854,-0.343828,0.582777,3.41287,0.00575889,0.0414718,18.0987,140.251,0.295677,0.246786,117.639,0.185303,0.183091,0.510407,0.0208145,0.038009,0.315837,0.114932,0.504977,0.332127,0.0941176,0.0561086,0.0126697,0.352036,0.425339,0.145701,0.0588235,0.0180995
remote_control_0,1929,remote_control,138,0.113458,0.872414,0.751891,0.536589,0.594209,-0.166722,0.548834,3.55712,0.00353814,0.060634,4.34396,167.551,0.240708,0.316071,102.975,0.194414,0.182979,0.326113,0.0409146,0.150421,0.423586,0.0589651,0.300842,0.413959,0.198556,0.0770156,0.00962696,0.533093,0.33574,0.0758123,0.0204573,0.0348977
table_2,1930,table,41,0.231413,0.611754,0.301925,0.065482,0.704966,-0.972013,0.559049,1.50283,1.05955,1.35494,12.9426,98.7385,0.397442,0.388505,114.122,0.237397,0.154174,0.72287,0.0161258,0.0175219,0.123323,0.12016,0.142839,0.333542,0.458247,0.0643466,0.00102567,0.215277,0.379413,0.213282,0.10516,0.0868686
chair_0,1931,chair,39,0.102882,0.572634,0.30751,-0.0102636,0.831004,-0.591071,0.423932,1.28424,0.384112,0.679306,56.0955,81.3718,0.443401,0.301455,85.181,0.29319,0.159284,0.757805,0.0337375,0.0746207,0.0984596,0.0353775,0.282669,0.469865,0.209454,0.0323903,0.00562291,0.296492,0.186025,0.180343,0.193991,0.14315
chair_1,1932,chair,39,0.0965185,0.590931,0.338137,0.0442297,0.839421,-0.955396,0.431209,1.97093,0.451195,0.698147,64.9924,88.7803,0.426734,0.268312,93.3074,0.283275,0.148587,0.72871,0.0436965,0.0546052,0.119313,0.0536755,0.378331,0.416264,0.191211,0.0141936,0,0.306682,0.192079,0.194868,0.189662,0.11671
chair_2,1933,chair,39,0.106587,0.778112,0.613874,0.584388,0.872847,-1.64657,0.698208,1.27312,0.0512601,0.184742,77.0929,40.6356,0.427289,0.5091,23.9226,0.216441,0.117339,0.994209,0.000361925,0,0,0.00542888,0.00760043,0.179153,0.588491,0.22186,0.0028954,0.201954,0.277235,0.269996,0.211726,0.0390879
doorframe_0,1934,doorframe,175,0.21876,0.773017,0.550145,0.0778402,1.99569,0.00885095,1.27246,0.225152,0.573794,1.80165,89.9904,91.002,0.282332,0.537682,98.3992,0.281364,0.291155,0.67885,0.0173436,0.15717,0.0810347,0.0656019,0.1265,0.292293,0.173632,0.134633,0.272941,0.524031,0.159326,0.155896,0.093626,0.0671207
door_0,1935,door,23,0.101058,0.88851,0.782236,-0.0136023,1.9618,-0.692976,0.944565,0.318217,0.582486,1.55005,89.0998,66.3893,0.544767,0.388036,73.4564,0.3475,0.255713,0.780804,0.0416917,0.1083,0.054314,0.0148899,0.275395,0.325419,0.194962,0.0995028,0.104721,0.272144,0.0796678,0.196164,0.11289,0.339134
picture_0,1936,picture,35,0.0925599,0.797039,0.649279,1.51101,1.8517,-1.67203,1.67935,3.87795,0.0767855,0.291978,82.6726,194.155,0.178678,0.485083,105.907,0.150165,0.232259,0.280162,0.0346416,0.066633,0.45684,0.161724,0.0940813,0.359667,0.181663,0.278269,0.08632,0.601906,0.323448,0.0606386,0.0112948,0.00271328
table_4,1937,table,41,0.0888318,0.646884,0.42591,-0.0168731,0.47523,-1.19198,0.360762,4.65899,0.296445,0.597611,57.8306,52.8466,0.558013,0.214497,82.0155,0.235262,0.137384,0.922206,0.00036523,0,0.00474799,0.0726808,0.450329,0.463477,0.0854638,0.00073046,0,0.0478451,0.245435,0.273923,0.258218,0.17458
ceiling_0,1938,ceiling,53,0.385086,0.612332,0.225955,2.025,2.33133,-0.00992623,2.17505,3.72741,12.8377,39.0059,0.490588,128.989,0.161001,0.413944,94.8814,0.156847,0.214886,0.489085,0.0717904,0.174668,0.211352,0.0531039,0.196259,0.312141,0.241026,0.214079,0.0364964,0.754944,0.148678,0.0693476,0.0247744,0.00225569
curtain_0,1940,curtain,21,0.0152397,0.971025,0.948918,0.25501,1.85081,1.67941,1.08862,1.83678,0.164479,0.619599,84.9094,84.0771,0.103378,0.614567,108.501,0.0787527,0.13031,0.765995,0.0149518,0.0323633,0.0808667,0.105823,0.00724097,0.045795,0.371224,0.522234,0.0535058,0.943675,0.0502722,0.00165824,0.00113313,0.0032612
toilet_0,1941,toilet,8,0.108006,0.705884,0.504823,0.27219,0.778009,0.282749,0.467307,1.69722,0.147144,0.405909,33.4501,76.372,0.0702663,0.701849,108.642,0.0373081,0.13053,0.83314,0.0109543,0.00509141,0.0230656,0.127748,0.000308571,0.0317828,0.155751,0.577104,0.235054,0.995757,0.0041657,7.71426e-05,0,0
bidet_0,1942,bidet,179,0.309514,0.581106,0.216902,0.109955,0.424569,1.56183,0.30985,1.42227,0.07919,0.255002,2.04478,110.052,0.0847617,0.660774,115.29,0.0802045,0.218436,0.712442,0.0160443,0.00875146,0.108008,0.154755,0.0210764,0.163871,0.140971,0.399869,0.274212,0.939615,0.0519982,0.00576138,0.00109393,0.00153151
upper_cabinet_0,1943,upper_cabinet,27,0.152163,0.685784,0.452595,0.930014,1.81998,1.61175,1.27588,0.996273,0.229107,0.501319,87.1345,128.135,0.150644,0.574807,143.965,0.09142,0.160301,0.632861,0.000618246,0.00106338,0.0934046,0.272053,0.000272028,0.198729,0.32814,0.412469,0.0603902,0.787818,0.193684,0.0132552,0.00395677,0.00128595
sponge_0,1944,sponge,65,0.212592,0.537803,0.200409,0.362871,0.437112,0.466764,0.39254,2.15919,0.00263332,0.0296494,8.38474,47.2764,0.332846,0.528346,34.0949,0.104077,0.0998181,0.963323,0.0157186,0.000748503,0.0149701,0.00523952,0.000748503,0.115269,0.630988,0.250749,0.00224551,0.136228,0.612275,0.250749,0.000748503,0
bottle_0,1945,bottle,12,0.090544,0.749947,0.579648,0.417052,0.628491,0.656233,0.508745,2.68239,0.00178565,0.0241825,87.0668,137.091,0.0747759,0.607684,131.668,0.0912935,0.107921,0.616225,0.00312012,0.00468019,0.137285,0.23869,0,0.0483619,0.386895,0.542902,0.0218409,0.923557,0.0514821,0.024961,0,0
faucet_0,1946,faucet,0,0.17992,0.739084,0.518667,0.442526,0.631859,1.2681,0.546444,2.56022,0.0104143,0.0732943,81.8594,162.296,0.0904741,0.454093,110.22,0.0768626,0.117801,0.361305,0.0437063,0.182984,0.282634,0.129371,0.0174825,0.297203,0.611305,0.0641026,0.00990676,0.952797,0.0384615,0.00582751,0.0011655,0.00174825
bath_0,1947,bath,11,0.260069,0.689423,0.4041,0.00023818,0.440432,1.18122,0.28304,2.28441,0.586913,1.29389,0.577087,143.983,0.0705991,0.651668,136.843,0.0611137,0.122335,0.543283,0.019822,0.0317868,0.157818,0.247291,0.00165359,0.0183685,0.309853,0.582358,0.0877666,0.96854,0.0248144,0.00611933,0.000273843,0.000252778
door_0,1948,door,23,0.270433,0.721586,0.447162,0.717296,1.26007,0.139613,0.970685,0.803017,0.0172984,0.206794,89.9022,31.2848,0.398359,0.408455,47.9907,0.138569,0.137496,0.976036,0.00191205,0.000382409,0.00114723,0.0205226,0.0910134,0.388018,0.489866,0.0257489,0.00535373,0.0500956,0.500829,0.363161,0.0832377,0.00267686
towel_0,1949,towel,6,0.234419,0.720157,0.463026,0.582693,0.968081,0.9759,0.780703,0.196689,0.0317964,0.213436,87.1372,97.3327,0.11157,0.611176,86.1696,0.0749645,0.158897,0.614355,0.0658511,0.221925,0.07149,0.0263787,0.00812387,0.114403,0.30173,0.48122,0.0945236,0.901749,0.0948103,0.00219822,9.55749e-05,0.0011469
sink_0,1950,sink,3,0.33834,0.504255,0.0872123,0.382659,0.774608,1.39686,0.684852,0.638236,0.185842,0.471801,0.405418,95.5298,0.142155,0.616072,119.137,0.0905752,0.176715,0.729006,0.0208536,0.0184484,0.0914232,0.140269,0.00312164,0.10872,0.382273,0.337572,0.168313,0.761527,0.231744,0.0050151,0.000690855,0.00102349
bottle_1,1951,bottle,12,0.171656,0.439866,0.0739714,0.772719,0.843274,1.52686,0.793777,0.44765,0.000587374,0.00784421,72.2624,50.7923,0.327154,0.643016,7.51033,0.122505,0.165917,1,0,0,0,0,0,0.113402,0.270619,0.427835,0.188144,0.123711,0.533505,0.337629,0.00515464,0
faucet_1,1952,faucet,0,0.331783,0.521175,0.115871,0.761343,0.85522,1.53995,0.788151,0.614278,0.00195458,0.0253798,31.6858,71.4353,0.192593,0.517261,103.266,0.127181,0.147381,0.848485,0,0,0.0454545,0.106061,0.0151515,0.166667,0.556818,0.215909,0.0454545,0.55303,0.386364,0.0454545,0.0151515,0
shelf_0,1953,shelf,58,0.0290981,0.958484,0.923178,0.944087,1.02679,1.55853,0.980778,0.503333,0.0235809,0.232783,6.83793,51.8336,0.262002,0.55874,82.4056,0.179359,0.172349,0.910326,0.000450248,0.000300165,0.0279904,0.0609335,0.0324178,0.125244,0.47306,0.285382,0.0838961,0.429911,0.449272,0.0547801,0.0333934,0.032643
